review_id,user_id,business_id,stars,date,text,useful,funny,cool
UbFYruUKMhfJ8OPuP_a-Fg,OCtGR4YimoGzaY7_5njjBA,YzsmBVy5cDYhLtLtbrw9mA,4,2015-09-27,"Enjoyable yummy food Very friendly staff. Hubby and I had Saganaki and the pork Souvlaki. Nice plate, good food. Portions sizes were fine with the following exceptions: the Tazaki should have been about twice as much and most importantly, had the Saganaki been about 25% bigger and filled the plate I would have given Asteria a 5 star rating.",0,0,0
n-LRj0P45ubCx21gx-SpDQ,Qol3htarDOkFGNeT3nuGIw,bsrj9_hFAql3dlSf244zpg,5,2011-08-29,"My visit to Trump LV was unique...to say the least. We were a group of 11 staying at the PH Westgate Towers in a relatively huge suite w\/ common suite amenities (large fridge, bar area w\/ chairs, sink, dishes, etc. etc.). Regardless, I like to have a bed when I am in Vegas. I don't want to sleep on a pull-out, or on the floor, or on a chair. No thanks. 

Cutting to the chase. A friend and I get back to our suite at PH Towers (3:30AM).... beds, pull-outs, and couches are taken. Fuck this. I make my friend get her shit and start calling other hotels. I remember seeing a good rate at Trump a few weeks back and call their 800 number. (On a side note, how bad is AT&T service in Las Vegas?? This almost sabotaged our night.) We call up the Trump and they offer us a solid rate. Much better than the $269 from Bellagio.. 

Quick and fast cab ride around the strip....Enter valet of Trump. Huge chandeliers line the gold ceiling above. To tell you the truth, everything I remember seeing was gold. Obviously over the top but not tacky at all. It was really one of the nicest entrances I've seen in LV. Not too crowded (day or night) and great service. 

Speaking of service.

Did I mention that we were greeted with chilled water bottles at check in? At 4 in the morning? The woman who checked us in also escorted us to the elevators, gave us a detailed description of breakfast options, and explained to us the amenities at our disposal. We get put on floor 25. Awesome room. Awesome view of the strip. Very tasteful decor, huge king bed, big couch area, small kitchenette including sink, mini-fridge, standard utensils, small stove, oven...quite nice. 

Bathroom was huge with TV in mirror and gigantic bathtub. The shower was extremely spacious and the bath products were great smelling (much better than the crap at PH). Really enjoyed the size of the room but I think Trump suffers because they don't have any rooms with two queen beds!!! This is a must. Overall, I was extremely impressed with the rate, service, cleanliness, and roominess of the hotel. The building itself is stunning (coated with real gold) and the rooms are impressive. A great decision for the night... A full weekend next time.",0,0,0
BjQi6Eb7LjA1wHMXJprpgg,wXr10lGcY5SkRiAYRp3sTQ,-DgLrAuOKilHSeH8gFheEw,5,2017-10-11,"I just moved to Arizona from Illinois.  I had been going to the same stylist for years.  It was a Davanies Salon.  I was looking for the same quality of product and service.  I found it!  

Jackie was tremendous!  She is educated and well trained.  I feel that she is an expert at her craft.  The salon is warm and friendly.  I felt that I was at home from the moment I arrived.  I would highly recommend the salon to anyone who is nervous about change.",1,0,0
gJMEwKAakO9xIZMAG-qtYQ,sa5zd7bwBQzajQB48Y9SUw,Im_fU7Z1cyebxB_G3WeCng,2,2011-08-20,"I wanted to get a quick mani\/pedi done during my lunch break. Pink Lotus was near by and I've been there a couple times before for a quick polish change. I walked in and they were able to take me right away. Some guy was my nail tech for the time. My pedicure was decent, the pumice stone wasn't that rough it hurt and I thought everything was ok. The water was a bit cold for my liking, but he did a pretty good job with the massage. My water for my manicure was a bit cold too and he just had me soak my fingers in a bowl of water....which normally there is some kind of concoction in there. He didn't use the cuticle lotion to cut my cuticles for my toes or fingers which was a first for me. When he had put acetone on my fingernails after the massage (after the cuticle cutting) a couple of fingers were burning. He had cut TOO much skin off and I had burning fingers. Paint job was good, but for $45 bucks for a mani\/pedi, I'm going to take myself somewhere else. Masks were worn at this place which MIGHT be an indication of MMA use in acrylic nails, doesn't bother me too much since I don't ever get acrylic\/gel at these places. Overall, I probably won't be returning here and for the price I'm sure anyone can do better.",1,0,1
nGCXnDxrEH6nlfjDMc2MqQ,aaCmZn6N-zLTyx1aakeVzg,Ipkl7KtlqxCe8bMMkwHwPQ,2,2014-09-21,"Overrated with much room for improvement.

Pros: The service was nice and the malt was good.
Cons: breakfast eggs were cold, the spuds are just homemade chips (some soggy),  the burger meat is low grade, and the chili-cheese fries were the worst.  They were just some soggy fries with a scoop of cheese and chili thrown on them in the messiest presentation ever.  I've been to a few 50s diners before and this one doesn't compare  Other diners are normally cleaner and present themselves with more than just posters of Elvis and Marilyn Monroe.
Where's Buddy Holly, Chuck Berry, Jerry Lee Lewis and all the others?",2,1,2
UNsVumEsiMsnSGP7qRzKqw,U2sN2-HGvh27FyXKFlvkBg,HRAJCzcUUE3k_7lwKcyiGA,4,2010-12-24,"Convenient, quick and tasty! I've only had the chicken tacos and they are freakin' AWESOME! Big ups!",0,0,0
5U19fCR4BtlaXzoETY_BMQ,k9LJyWvwgyxQKcgiz8xikg,NoF90rswXBHESSyDaWeKKA,4,2014-01-25,"Great atmosphere and location (especially if you are catching a show downtown). Beer selection had a nice range. We had a great pizza (carnivore), good salad (add grilled chicken- it's worth it), and a portobello sandwich. Lunch menu is limited and a little different than dinner. Highly recommend!",0,0,0
NEn5qN4yXiK2HkP4svYRIg,Cwkkowhq9MZue1Xyk57BMg,7sPNbCx7vGAaH7SbNPZ6oA,4,2014-11-08,"Best veggie burger I've ever tried.  I was not expecting all that flavor!! Layers upon layers of pure goodness. It was so big that I had to deconstruct it so I can fit it in my mouth.  Made the process even more fun! I like to get individual flavors, as well as the combination.  The patty itself was fantastic!
I really wanted fries, so I decided to order just the plain ones so I can really get the awesomenss of a good fry...and they did not disappoint. Crunchy, not too salty, and it comes with great homemade ketchup.

Love the vibe...great service...great food.  I will be a regular here.",1,0,0
EWLJnEDySW7miWdyED6E8A,kVYgUMclv_p3IM4AFTMqIQ,CWO8uizKGwTzZnLZGQCnGQ,5,2014-07-28,"These guys are AWESOME!! Lost my phone and they gave me a great deal on a iPhone 4s and threw in a case, charger, and screen protector. Then, when by the grace of God a very nice person tracked me down and returned my phone they took back the 4s and only charged me a restocking fee. Kimboo is the man!! Definitely will be returning for any phone needs.",1,0,2
Xj2SVH0lI3uk75kzbVeYfw,rnSwuEfoncsw9ES6U2gP8g,5rwh5Xh1ENvauW8t8pdmJw,2,2017-11-26,"We went here specifically because of the high Yelp! ratings. I can not fathom the source of these positive reviews. Our experience was nearly opposite to the trend.

The staff was very pleasant and the service good. That is where our positive experience ended. The spartan restaurant was completely empty at prime dinner time when we went, and no one else came in while we ate.

The ""Best Gyro in the State"" was perhaps the greasiest and least appealing I've ever had (regardless of geography). The meat was definitely frozen and the oversized and thin pita got soggy and fell apart before the first bite.

The burger did *not* seem to be ""fresh, locally sourced, grass fed"" and definitely did not have any seasoning whatsoever. Bland meat, bland toppings, bland cheese, bland bun. A ""professionally trained chef"" would season the meat and would not cook it to the point of dried out chewiness. They also might toast the bun.

The fries (both potato and sweet potato) were similarly unseasoned and flavorless. Undercooked and mushy, grease soaked into the ubiquitous gingham paper used for plating.

The house-made sauces might have been good, but we couldn't tell because there was barely any to speak of on the sandwiches.

Overall: Fast and friendly service, but quite expensive, bland, greasy, and we will not be returning.

I am normally one to give a new place the benefit of the doubt. Unfortunately my experience was so diametrically opposed to all the other reviews I had to share my take.",1,0,1
MpKivXomb1043m7_y7Hxjg,p_keWnqhWHSuic1qqS-J-w,U9KZ-UGbdee4lpegNH0JnA,4,2012-07-10,"I've been here twice now for special occasions to lounge by the pool and get a massage and left relaxed and rejuvenated both times. Most recently my mom and I went for their summer special $50 off a 60 minute treatment. My mom had never had a massage before - her face afterward was priceless accompanied by her ""I've never been so relaxed"" commentary. It was well worth it.",0,0,0
t8GUVuoajUdviY9Jp77qHQ,U4INQZOPSUaj8hMjLlZ3KA,rq5dgoksPHkJwJNQKlGQ7w,3,2013-11-15,"Items selected:
Nutella Latte
Blueberry Scone
Carrot Muffin
Nutella Bombe
Craquant de Cuba - chocolate crisp, hazelnut coffee cream, shortbread, toffee glaze
Almond, Pistachio, Caramel Macaron
Almond Croissant

Located in Boca Park and representing one of the best artisan coffee shops in a city where such places are only now beginning to emerge Sambalatte was self-selected as an ideal meeting place with my Real Estate Agent early Friday morning, a substantial departure from his suggestion of the Starbucks just down the street but one that has since 'changed his whole approach' to coffee (and given me a great place to relax, drink good coffee, and enjoy the free wi-fi.)  Featuring a large, open floor plan with both patio seating and a loft filled with books, lounge chairs, and a communal table plus an impressive selection of scratch pastries and house-roasted coffees predominantly hailing from Central and South America ordering decisions were placed squarely in my hands, the subsequent 90 minutes covering a good variety of cakes, cookies, scones, muffins, and Viennoiserie plus the shop's oft raved Nutella latte which is every bit as good as the rumors.  Speaking to the quality of the pastry much of what we tasted at Sambalatte was well made save for an almond croissant literally oozing with frangipane and a caramel macaron that had clearly been refrigerated, but taking into account the price none were truly 'rave worthy' save for the blueberry riddled scone and complex Craquant de Cuba which managed a delicate balance of decadent and dainty; each layer presenting something new and the sum far greater than sum of its parts.",1,0,2
WOZO4AZwlxUKQLmtGrHdIA,m3HdPTagMUMZbuPdrtCZ8A,QsJ6orXv_VB7xz-MpqHzSQ,5,2016-05-17,"This is my mom's favorite restaurant in Phoenix so we always make a point to come here from North Phoenix for her birthday\/Mother's Day. This year was no exception. We hadn't been in a while so didn't know a) they take reservations and b) they had expanded. 

We knew being Mother's Day it would likely be very busy. As expected we walked into a very crowded restaurant. The hostess let us know it would be about 45 mins so we decided to grab a few drinks at the counter. We ordered three different coffee drinks (I forget what they were called but they were very good). Within 10 min of being there they had a table outside for us. We were pleasantly surprised!

They had a specific menu for Mother's Day so we split the mesquite pancakes (huge portions but honestly wasn't my favorite), tacos and burrito (both of those were delicious). Portions are always way bigger than we remember (definitely could have just ordered two meals for the three of us). And desserts are always on point (we typically get something chocolate to take home). We love that most everything is healthy, vegan, organic and gluten-free. We just wish they would open another location in north Phoenix!",1,0,0
S9toj4iKfieHYCE3sRr0Tw,IlZKVEmRztQtja-6y3rOaA,fNAdDV7HCYnq6P69UGl7kg,4,2013-09-19,"I just love Swenson's.  I originally found them down in Cuyahoga Falls\/Akron.  Old fashioned hamburger joint that you sit in your car and they bring out your food.

The Galley Boy burger is simply joy-gasmic.  The special sauce that includes sweet relish hidden in the mayonnaise super yummy.  The burger patties are so delicious and tender.  The bun is perfectly toasty and tasty.

Root beer shake?  MMMMM.  Fried mushrooms?  Of course!  

Sure, there are other things on the menu, but I've never deviated.  I'm craving a Galley Boy as I type.

Now, let's talk about the cute young college boys in shorts that dash in and out of the building when you turn on your lights.  They are so friendly, and man, do they move!  When your order comes out, it hangs on your door.  Love it!  

Try it.  You'll love it.  Tip those boys!",3,1,1
WSxYv6HrDYta_MtkPsFtmg,IeZLXEvX8EdGYz9adZt-Mg,iEEiRQjRct417O--f6QqZg,4,2014-05-19,"Probably one of the best ""Happy Hour"" menus I have found.  Great food and good prices on wine and appetizers.  Try the garlic toast and the artichoke dip...Both are great!",0,0,0
UFuREyyDpLtVUJfHWpybMA,uteYIhKO_sbmgaDuS9xeOQ,LNGBEEelQx4zbfWnlc66cw,4,2013-05-11,"too many ""hosts"" not enough servers or I'd give it 5 stars. The wait is needlessly long, tables are left un-bussed for long periods of time and many are empty when their's a long line. They need a new manager!!!   The food makes up for it. Their desserts are the best in the valley!!",1,0,0
Nms5d1kbJIZIBxyKj6XNRw,QByvduBAqVmtV8wDybQ8Hw,Bx7SDDMr5Y278PFIy0nsmQ,5,2017-03-13,"Love this place, the happy hour is always great! Also Alyssa is a great server and will acknowledge you! She's quick and has the best personality! And the food good here too!",0,0,0
C7CTnjTVYWRANHEyaJXaJw,KssxYKvSDNJqCi13tK8uxw,iq4ZH6Bo3iGD6E-JAMt1YA,4,2015-07-29,They do an incredible job! Just make an appointment because it gets busy! They are great with eye brows too! Love it :),0,0,0
AeFzALKZ0-GeIlF_N5x9lg,AprPVfKVMAh_JtrUeuB8XQ,mHG3U0PxWRsJpoQU-Di_8Q,1,2015-11-13,We paid for a procedure (D&C) out of pocket and paid the bill in full for $2100.00. We called them a day or two later to ask if they could please just forward a copy of our - paid in full bill - to our insurance company so the amount could be applied towards our $10.000 deductible. They turned around and sent out a whole new bill for the very same services totalling $10.400. When we asked them why they did this they told us it was because we asked them to. Now they want us to pay the second bill and have applied our first (paid in full) payment to the balance leaving us now owning an additional $8000 plus dollars. Even after multiple calls to try an clear up the misunderstanding they refused to fix the error even yelling at us and blaming us for the confusion.  It feels like they saw an opportunity to gouge our insurence and they took it! Just google the average cost for one of these procedures and you will see what we mean. The matter is still unresolved. We could not recommend this establishment.,4,0,0
YwOeXznRGOR-u4soGMZj8Q,PcPYy0XJJm9ALlX5bP0Iiw,eRpdR1iASgaiASD_I_9Crw,5,2014-06-10,"Super cute coffee shop with nice staff. Came in to wait while car getting new tires in same complex. Free wifi, good coffee!",0,0,0
kKa5qF5WqBG4z8mEmOGJOw,RBG03UH7YMmFVEH1MpLztw,IqxhMxYSQTg8BytCkaGczA,5,2012-09-26,"I had my wedding at Buffet Roma as well as done a few client weddings here.  Mary & Tony always gives exceptional customer service.  Their food is amazing, especially their sweet table!  My guests are still talking about it after 5 years from my wedding.  Highly recommend.",1,0,1
--0e6CLC1aWYdx5j22F3sw,L-IyEbLgcQISlsZFMMmy2g,hihud--QRriCYZw1zZvW4g,4,2016-06-04,"I like the food, it was really fresh. The service was also on point and it was a full house. The beef is really good, any of them. The fried rice feeds about 3 ppl. I love this place, I come here often. And always bring ppl here who come to Vegas to visit, they all love it. The price is also very reasonable. For 2 ppl I usually spend about $40 but leave STUFFED.",0,0,0
bcitHzXWImaLfy_LD-gK6w,_kWcydYwlVlXTbIuikVj6A,oHUJ32cUOpP1qe36CURKEg,2,2017-10-18,I've dined at the Gilbert location for the first time . I ordered the teriyaki chicken bowl . And my wife ordered the Katsu and teriyaki chicken . The chicken in both was over cooked and dry . The rice was over cooked as well . The employees were nice and helpful . It's my opinion that maybe the cooks need a little more training . Paid 20.00 dollars for 2 bowls I couldn't eat all of .,0,0,0
GvZRiYrNGLd4k6eEY0BBDQ,itI6CqeR92ikei1n86N5sg,oYpuRk0nDIc3qa-II9Sa9Q,5,2010-06-14,"I was in Toronto\/Mississauga for two days, and I only had a couple of requirements for my short time there: (1) I wanted chocolate Timbits from Tim Horton's because the American equivalent (Dunkin' Donuts) is major suckfest, and (2) I absolutely must have Hakka food. So Eddie's is where I ended up, and oh em gee (insert girlish squeal), it was amazing. Manchurian fish, Chili chicken (dry), shrimp pakora, and fried rice. It was Asian food deliciousness that made me feel like a beached whale, but you might as well call me Shamu because never have I been so happy to refer to myself as a beached whale. 

The service was pretty stellar in that every waiter\/waitress in the joint checked up on us, rather than one specific person, although the guy who brought us our food was a bit of a douche. They all move pretty fast too, so it's important to speak up, and speak fast or they'll be gone before you realize it. Eddie can be seen walking around schmoozing with the patrons, which I think is a nice personal touch. The place was absolutely packed, and we had to wait a little while to get our seats, but after trying the food I can see why it would be so busy. 

I think what really sold me on this place was that after we finished eating, I took the leftovers back to my hotel and ate it for breakfast the next day (that's right, breakfast) and it was still absolutely delicious. You know you have something special when leftovers taste good. At that point I knew... I'm moving to Toronto just for the Hakka food. And Tim Horton's. And PIzza Pops. And Smarties. I think that's it. Oh, and for your colored money; it's so cool looking. Except for the twoonies; that's just ridiculous.",6,12,5
vgUd4ejoT6IoKpKza2HBwA,qUL3CdRRF1vedNvaq06rIA,pX_Gr9L5gXhmNx3YQe23Nw,4,2014-02-10,"So, since my last review in August, I have returned twice and definitely owe them a better rating. After today, I felt they deserved a four. I arrived and was seated immediately and received the complimentary pickle and cole slaw, chilled to perfection this time, I ate it all. I ordered the Turkey BLT, with Swiss on a Kaiser Roll. The sandwich was huge! And delicious! The turkey was sliced to my liking, the bacon crisp and the added touch of mayo on a fresh Kaiser Roll, OMG! I could only eat half so I took the other half to my Mom, who is from New York, and she loved it. The wait staff is great, but definitely favors the regulars, so maybe I will be one soon. I look forward to returning and definitely checking out their breakfast options & bagels sandwiches, because from what I saw they looked awesome.",7,5,6
f8DvVwYP2Gp3ANLAzafZdw,li_KQGJT8xHJRW92ncvZsQ,R1jJQi2yR44D_2ileqr8kA,5,2015-11-25,"I am completely in love with this place. The drinks are amazing and the salads are unforgettable. I crave this place all the time.. It's kind of sad lol

Can't beat it for vegetarian\/vegan in Charlotte.",0,0,0
ErZOl3aTMpYDNeIBouNk4Q,RXCoHt7BBFQN_vjsb8IDjg,ewmTwsZqCHH2gvCeDKz0dw,5,2012-07-03,"I really don't know much about poke, but I know good food when I taste it.

Besides the extremely helpful and friendly service here, the poke is pretty darn delicious. I have had the chance to try a few of the poke flavors: furikake, spicy mayo with tomago, and the spicy avocado. All have been very good. Each runs around $16.99 per lb, which can get pricey, though a 1\/2 lb is already a lot of poke.

Some words of advice given to us by the owner: Come early when they open so that you can try all the flavors behind the counter. Later in the day, they don't have all the flavors available in the counter and instead the poke is made to order.

I was very impressed by the variety of other poke available such as the types of tako available. Got to come back to try em all.",0,0,1
vdvyvfGf7scNgam6nhZlEw,XNjz3aSOhli6tEIthSwL8w,FLlnY8jtMuU0h8trqgQfhw,5,2015-03-03,"KidsPark has been a life saver whenever I need a little bit of break or run errands.  I have so far used them just for a few times and each time I don't leave my child for more than 1.5 hours.  It is comforting to see her smiling when I go pick her up, and it is a good sign, since she is not used to a day care\/pre-school type of environment.   I love that the facility is very clean and that they charge by the minute.  Teachers are always very friendly too.  I feel fortunate that KidsPark is in my neighborhood!",2,0,0
LMmm7awTcBXsbHs8TqFGBw,UZc1YxxDs0wU23sD6GFWbQ,lzRlrIWuQmHVWU4zV6yZUw,3,2009-09-21,"Gus's is the kind of place you go to for the experience rather than the food, and certainly not for the location if you live in downtown Madison like I do!

Gus's is a perfectly adequate greasy-spoon diner that's well outside of Sun Prairie's ""downtown.""  The decor is reminiscent of a classic '50s diner (or at least, it does a passable imitation for those of us too young to remember the actual '50s), replete with jukeboxes at every table and a red-white-and-chrome color scheme.  The waitstaff are decently friendly and competent.  The menu, which includes a fun ""In the '50s..."" list of ZOMG EVERYTHING WAS SO CHEAP shockers, is huge and very unhealthy.  I greatly dislike the processed taste of the creamy soups, but the sandwiches, omelets and burgers are all tasty and beyond filling.  Avoid the chicken tenders -- a friend ate them once and they were inedibly salty.  The same friend pronounced the coleslaw ""meh"" (I assure you, he's a connoisseur -- I myself don't touch the stuff).  No one I've ever been there with has ever sampled the desserts.  If you choose to assuage your nagging conscience with the salad bar, you'll probably be a lot more disappointed than if you'd just gone for the Denver omelet... mmm.  Overall, it's the kind of food that hits the spot when you wake up late on a weekend day and realize you are starving.

I'd probably have given it 4 stars, but the coffee kinda sucks.",2,0,0
e08yzEstajmDKJadsBjEZg,1ZAKEnftsaL4H9rmVL84Pw,6lFEzKbTZzCadbqh-Gub7w,5,2016-01-26,"Homeward Bound is wonderful - they demonstrate such a phenomenal amount of compassion for the animals and the pet parents bringing them in for care.  I especially appreciate the time they take to go over post care instructions and the thought they put into the animal's comfort.  While everyone there is wonderful, I am extra grateful for Laura and Dr. Askew - they team to make you know that your animal is in the best hands.  Laura's personality and cheer is great, as well - her love for animals shines through!  

Thank you, Homeward Bound!",5,0,1
EzWP3IhMeFY0Mo05bI3gkQ,Csiwxd_zkQunNc-WqUYBFg,KskYqH1Bi7Z_61pH6Om8pg,4,2017-03-26,"So good! Fast service, even when busy. Very friendly waiters. Quick on the water refills big +++ for me. Tasty food, spacious location with  nice ambience. Also no wait when it seemed busy. My only gripe was the duck we ordered- very delicious but small portion for $30. Other than that this place is a gem!",1,0,0
vmURTb5jQFb8cQ9LiW1HUQ,dOtx0WaYK95xdCMalSWwCw,ALwAlxItASeEs2vYAeLXHA,3,2015-12-16,"I finally got a chance to check out Futo Buta. For the most part, I felt underwhelmed. The food was just okay, which, when combined with the price, was a bummer. 

I got the miso (hungry) and it was not bad, just not worth $12. I also ordered the duck confit buns which were also good, just not worth $10. I topped the meal off with ice cream and it was tasty,  just not worth $5. Are you seeing a theme here? Overpriced for what you get, in my opinion. 

The highlight to the experience was the service. Everyone was super friendly, and our waitress was top-notch. She talked to me about their sake selection, and explained how sake works (for lack of a better word). She was extremely nice, and checked in often.

Ultimately, I feel neutral toward this place. I can't exactly recommend it, but also wouldn't NOT recommend it, if that makes sense. I think if you're willing to spend the money, you could do much better if you're not set on ramen; but then again, ramen is a unique dish and I don't know of any other ramen places in CLT. So... Give it a try. Or don't. Whatever. 

And thus ends the most useless Yelp review ever!",4,3,1
FLM0cNmFZ6kh3VrkWZ9vyA,DXgXbfiB0pkBr3iBjSDfgQ,ujHiaprwCQ5ewziu0Vi9rw,3,2008-09-04,"People claim that this is the best buffet in Vegas.  Geez, say it aint so, because I'd feel sorry.  

The food is decent, not great, but at the same time not bad.  Had the price been cheaper, then sure for the quality of the food you're getting your money's worth.  

However, 40 smakeroos for dinner on top of an hour and a half wait for some only decent food it's not worth it.  Is the forty dollars for insurance against the possible gambling tubbies that might wipe out the food bars like Homer Simpson?",0,0,0
C1v9O8BeFiTOHTNk7wfDlQ,Rfw2VW_l76CbLLkpq223Ow,1wbTFrlWC-MRjVU-OiveiQ,5,2017-04-26,Jenny is always so patient and willing to help you on your journey to any kind of hair you want! She accepts any challenges and is so positive. I would never go anywhere else! I'm always obsessed with my hair when I leave! My cut and color are always exactly what I want.,0,0,0
Whez3gbul_bGR4muk2Ph5Q,gQ5eKIL5D2Ko0iJbEy-J6w,Yc5EEpDbDrlqEUBg4LR51w,5,2013-02-15,"I just completed an 18 month stay at this hotel for a work assignment and would recommend this hotel for anyone staying in the area. Great hotel for the price.

Pros:
1) Great staff. They great you with a welcome home every day and make you feel like family. Over the 18 months I met many members of the staff and all were very friendly and will spend time talking to you. Nice when you are away from home.
2) Great rates. They have 3 rates-daily, weekly and monthly. I got the long term rate obviously
3) Great rooms. Being one of the ""old deluxe versions"" there is a separate living room\/kitchen area and a large bedroom area. There is a door between them and TVs in both rooms. The bed is extremely comfortable.
4) Great Kitchen. There is a 4 burner stove, large oven, full fridge, large sink, eating supplies (plates, silverware, pots), microwave,sink and counter space. Much better that what other hotels call a kitchen (microwave and small fridge)
5) Great area. Across the street are several chain restaurants if you do not want to use the kitchen. A mall is close. A great walking path is just up the street. 
6) Something wrong with you room just call the front desk and they will fix it. The heater\/AC in the bedroom because noisy and they replaced the unit for me.
7) Outdoor pool and gas grill in the rear of the hotel.
8) Recent upgrades like new sofa,bed cover, two types of pillows and the web site says more to come.

Cons:
Just one, the breakfast was not great but who needs it when you have a full kitchen",4,0,3
6Pli-v8nGXPFYjNj6mYHiw,uXXp_FLSWNr1DeObEu_PUw,-hu5mnjIjnTWyCQIGDL_Iw,5,2016-10-11,"After reading reviews for a lot of different locksmith companies on Yelp I landed on Master Lock's page. I saw nothing but five star ratings! They received glowing reports from virtually ALL their customers. I thought to myself, ""Wow, this looks like the company I need to call!"" The gentleman on the phone was friendly, courteous and helpful and scheduled my appt using a one-hour window. This was nice because I had just sat waiting 6 hours for someone to show up that day to do some other type of work. On the day of my appointment the locksmith called to let me know he was on his way. When he arrived I showed him the several things I needed repaired and\/or installed. He installed an entirely new entry handle and deadbolt in mere minutes I was stunned at his speed and efficiency. He was personable, professional and friendly. Bottom line here is that Master Lock is the company you want to call. They are dependable, professional and masters at their craft. So glad I called them. Add another five star rating!",1,0,0
EbADg8BvYcyIG8kYgnie_g,hQ4RKTBDSK71RLHFf-r9DA,wkChwNgC7YSc8KZgXiGT0Q,3,2016-12-06,"My daughter and I thought it would be fun to go to Skyfall and get an after dinner drink and dessert.  We found a seat right away and our server came right over.  We ordered our favorite dessert, chocolate soufflé, and I ordered my favorite after dinner drink, Sambuca.  My drink came quickly, and shortly thereafter, the two soufflés.  As we were eating the soufflés, we noticed they were very runny.  We were trying to flag down our server to tell her, but she wasn't around.  No one was around.  We ended up eating them, they were okay, not great as they should've been.  From the time they dropped off our soufflés, 20 minutes had gone by without anyone coming around.  I then finished my drink and wanted the check.  Another 10 minutes went by.  I finally had to flag someone down to bring me my check.  This was so disappointing.  Souffles not good and terrible service. The only positive was the great view and my drink.  Won't go back.  Bummer!",1,1,0
yXSNe0qpUt3psq9zA9c_4w,T_RiQ-TOeZf8N2kiCNCiSg,Jur1iiejUFw_YCkfDfy1gQ,3,2008-02-21,Have not been here for a long time for dinner and it wasn't bad. Service was quick and friendly. Was not very busy for dinner but it was over half full. They now serve Dim Sum all day now so I know of a place to get baked BBQ pork buns!,0,0,0
zsBIC6x4S7nluWa0EO81sA,GdvQSWj5dj6ZwxjKqCPLVg,FIs33y1BVzzcfrDDHh8O5g,5,2017-05-17,"First time here and awesome place!! Heard from a friend this was a great Chinese\/Thai restaurant and it didn't disappoint!  Great service, great food, pleasant staff!",0,0,0
-immlR534Jc_7WkXWjRJ8g,RJBOX1DN2K9kMreEWFS0ZQ,Flu85aQ9mdeL0dyja4Vv0A,1,2016-06-29,"Dirty. So dirty. The staff is awful. I had to pull napkins out of the cabinet myself because no one could be bothered to refill the dispenser. It's not that this Chipotle is really busy, the employees are just so slow that they always have a huge line. They always screw up something with the food too. I was spitting out uncooked rice last time I ate here.",0,0,0
zfMFCTzD6dv7bBz5T2ZNRA,guz2ugMN2TPikyJCmfu1oQ,oYpuRk0nDIc3qa-II9Sa9Q,2,2015-12-29,"This used to be one of the best Hakka places in town but they have gone down dramatically. I used to visit this place once a week when I used to work nearby. Visiting it again in the last few weeks has left me disappointed. The service level has gone down, the quality of food has gone down. Mind you, they still offer a great lunch menu at a great price (all other Hakka places do too). The restaurant is manages to keep busy at dinner so I will recommend making a reservation or coming early.",0,0,0
iTAyYdu2k586dMUbozeCnA,Nf_Jw_W_CwOz5WJ7ApSMxg,jfAsVQlQommBh8Bz2G_8ow,4,2016-02-27,They came out the next day and fixed the problem.   Not the cheapest but problem solved.  Its the second time I've called them.  I only wish they would offer more specific windows to when they come service the appliance.,1,0,1
gXC7opE5QsQEJ-aCiP5QNw,HPuywU9mgUcRwf7W-yYz-w,o86OGfW63bVqWkIrvxcEQQ,4,2017-03-08,Very bustling yet cozy Postino's location near Fashion Square mall in Scottsdale. Service and food are reliably on point. You can never go wrong with any of the bruschetta offerings or the cheese\/charcuterie boards. Parking can be a bit of a challenge depending on how busy it is.,0,0,0
MoLwEULuq4ooJdo82_GChw,LAuuOR_0IHXJ9L4nvhMAoQ,8f5JVaK2mZCu9lct23dhtQ,1,2017-05-24,Never go to this  place ever again..The new GM is an asshole and even his employees don't like him. I put my $5 in the machine and sister give me coins when told him he said that there's no money there. I told him to go look at there camera he said he didn't see any. But he will give me credit and he told me I'm not allowed to put mobeoin the machine anymore and if I want it go to the cashier. He was an asshole and sarcastic hes an idiot mongoloid piece of shit.!!!!,1,0,0
